Open time,Open,High,Low,Close,Volume
2/11/2023,1513.05,1543,1505,1538.51,289691.5708
2/12/2023,1538.5,1548.02,1493.08,1514.83,286758.374
2/13/2023,1514.82,1526.1,1461.93,1505.24,643152.3904
2/14/2023,1505.25,1569,1482.66,1555.71,668964.3768
2/15/2023,1555.7,1680,1542.55,1674.92,581207.8586
2/16/2023,1674.92,1742.97,1633.72,1637.84,832723.6731
2/17/2023,1637.83,1722,1630.51,1693.87,579934.663
2/18/2023,1693.81,1713.13,1679.77,1691.62,267305.7813
2/19/2023,1691.62,1726.59,1666.14,1679.75,401023.0477
2/20/2023,1679.74,1719.89,1650.56,1703.27,451314.8335
2/21/2023,1703.27,1716.66,1636.3,1659.76,520354.4688
2/22/2023,1659.77,1666.95,1595.07,1643.14,528875.4809
2/23/2023,1643.15,1679,1628.75,1650.53,501305.9717
2/24/2023,1650.52,1664.66,1575.64,1607.8,512515.4982
2/25/2023,1607.8,1608.98,1557.33,1594.58,290188.0391
2/26/2023,1594.58,1651.26,1587.76,1641.36,308607.9941
2/27/2023,1641.37,1665.22,1608,1633.45,431861.4129
2/28/2023,1633.45,1647.52,1596.66,1605.23,393523.1647
3/1/2023,1605.24,1669.72,1595,1665.22,474456.8235
3/2/2023,1665.23,1677.86,1619.18,1647.86,423023.8082
3/3/2023,1647.86,1649.25,1544.39,1569.45,742816.5976
3/4/2023,1569.45,1577.53,1549.12,1566.73,237640.2606
3/5/2023,1566.74,1588.77,1553.05,1564.58,299240.7415
3/6/2023,1564.57,1583.49,1554.44,1565.84,307709.3011
3/7/2023,1565.84,1584.49,1536.14,1561.96,437947.9032
3/8/2023,1561.95,1570.89,1523.61,1532.38,460101.7658
3/9/2023,1532.38,1546.45,1408,1437.32,718485.1364
3/10/2023,1437.32,1439.43,1368.39,1426.44,960262.4509
3/11/2023,1426.43,1478.07,1408.4,1471.97,1374859.62
3/12/2023,1471.93,1594.19,1448.3,1580.33,1002355.093
3/13/2023,1580.33,1693.49,1565,1673.45,1228063.605
3/14/2023,1673.44,1780.02,1655.24,1699.4,1283321.236
3/15/2023,1699.41,1716.9,1611,1649.96,963142.4833
3/16/2023,1649.95,1691.42,1632.18,1673.73,627985.6119
3/17/2023,1673.73,1800,1662.65,1789.27,907528.2825
3/18/2023,1789.26,1841,1747.47,1758.84,711614.731
3/19/2023,1758.84,1841.36,1757.92,1780.68,541131.8908
3/20/2023,1780.67,1803.05,1722,1732.78,682848.1248
3/21/2023,1732.77,1835,1717.01,1801.23,742348.4999
3/22/2023,1801.23,1819.98,1710.12,1734.33,891287.6009
3/23/2023,1734.34,1857.16,1729.35,1813.79,732061.103
3/24/2023,1813.78,1818.99,1726.4,1749.57,564770.1417
3/25/2023,1749.57,1763.23,1713.09,1741.88,355679.3743
3/26/2023,1741.88,1801,1739.31,1773.88,354933.2372
3/27/2023,1773.88,1780.48,1686.13,1715.22,570563.5023
3/28/2023,1715.21,1795.73,1701.13,1772.99,536511.3973
3/29/2023,1773,1827.99,1772.48,1793.07,536865.5972
3/30/2023,1793.06,1829.69,1763,1793.61,579690.0394
3/31/2023,1793.6,1847.28,1777.91,1821.52,554525.4762
4/1/2023,1821.52,1842.83,1807.81,1820.79,272904.9674
4/2/2023,1820.8,1824.81,1771.7,1794.51,322122.9385
4/3/2023,1794.51,1839.99,1762.77,1810.51,628503.6619
4/4/2023,1810.51,1891.91,1802.01,1870.37,622208.6411
4/5/2023,1870.38,1942.98,1864.58,1908.69,548595.5155
4/6/2023,1908.68,1909.91,1853.7,1872.41,396241.4352
4/7/2023,1872.41,1882.61,1841.46,1863.72,284256.4873
4/8/2023,1863.73,1879.38,1847,1848.82,197905.5407
4/9/2023,1848.82,1873.99,1824.01,1858.92,287131.3079
4/10/2023,1858.91,1918.79,1846.4,1910.2,434739.7984
4/11/2023,1910.21,1937.37,1881.11,1889.86,405203.4892
4/12/2023,1889.86,1933,1852.65,1917.39,630844.4186
4/13/2023,1917.4,2023,1899.55,2012.01,676164.5188
4/14/2023,2012,2128.76,2009.22,2099.99,896307.3934
4/15/2023,2099.99,2111.85,2071.13,2090.6,321823.7851
4/16/2023,2090.61,2141.54,2072.72,2118.67,319880.4393
4/17/2023,2118.66,2120.51,2056.25,2074,426972.7071
4/18/2023,2073.99,2125,2051,2103.5,414244.6135
4/19/2023,2103.51,2104.6,1923.03,1933.73,775389.0602
4/20/2023,1933.74,1982.99,1914.43,1942.98,625336.2495
4/21/2023,1942.98,1957.27,1825,1848.78,688876.6186
4/22/2023,1848.77,1887.31,1841.64,1874.16,331007.5879
4/23/2023,1874.17,1882.01,1836.37,1862,344514.3444
4/24/2023,1862.01,1890,1806,1841.84,447864.0517
4/25/2023,1841.84,1877.86,1801.66,1866.1,457870.6047
4/26/2023,1866.1,1964.72,1785,1866.01,897709.7298
4/27/2023,1866.01,1940.96,1861.19,1908.68,727472.9466
4/28/2023,1908.68,1923.88,1873.94,1890.94,387630.7791
4/29/2023,1890.93,1918,1883.05,1907.8,182046.1406
4/30/2023,1907.79,1939,1866.16,1870.09,355336.4888
5/1/2023,1870.08,1886.49,1806.12,1830.73,445519.1779
5/2/2023,1830.73,1881.87,1822.94,1870.08,373753.2027
5/3/2023,1870.09,1916.52,1842.64,1905.12,465185.2501
5/4/2023,1905.12,1918.26,1866.71,1877.07,354528.6144
5/5/2023,1877.07,1998.36,1875.65,1993.3,546608.875
5/6/2023,1993.3,2019,1860,1896.33,608106.9915
5/7/2023,1896.33,1933.33,1867.59,1870.4,413268.8357
5/8/2023,1870.41,1883.97,1810.73,1847.56,625316.6168
5/9/2023,1847.55,1861.88,1830.99,1846.52,304396.186
5/10/2023,1846.53,1887.47,1790.51,1840.84,639933.3855
5/11/2023,1840.83,1842.02,1772.68,1794.3,522096.0725
5/12/2023,1794.31,1818.63,1740,1807.45,565539.8309
5/13/2023,1807.45,1817.03,1785.23,1795.11,212895.4373
5/14/2023,1795.12,1824,1789.82,1799.21,218101.0977
5/15/2023,1799.2,1846.7,1785.05,1816.2,388171.9261
5/16/2023,1816.21,1832.64,1796.2,1824.21,311238.6786
5/17/2023,1824.21,1837.5,1783.68,1822.12,352097.9913
5/18/2023,1822.12,1831.92,1771.12,1800.56,293755.311
5/19/2023,1800.56,1829.54,1796.81,1812.32,243116.4676
5/20/2023,1812.31,1828.87,1807.06,1819.42,127754.4349
5/21/2023,1819.42,1828.98,1797.21,1804.91,161517.8053
5/22/2023,1804.91,1828.27,1792.01,1817.35,237498.9423
5/23/2023,1817.36,1872.5,1815.24,1854.05,396869.6097
5/24/2023,1854.06,1854.09,1777.6,1799.89,420846.1445
5/25/2023,1799.89,1818.81,1761.41,1805.6,350633.0089
5/26/2023,1805.61,1838.2,1796.99,1827.79,275690.6854
5/27/2023,1827.8,1836.12,1812.18,1829.89,138824.9406
5/28/2023,1829.89,1918.65,1823.6,1908.64,378392.4371
5/29/2023,1908.64,1927.62,1873.65,1892.6,313593.4942
5/30/2023,1892.6,1917,1881.19,1900.59,272665.8402
5/31/2023,1900.58,1907.13,1846.95,1873.63,319255.5681
6/1/2023,1873.63,1889.2,1840,1861.78,270496.6097
6/2/2023,1861.78,1910,1847.51,1906.68,313004.0658
6/3/2023,1906.69,1907.92,1881.6,1892.06,148818.2427
6/4/2023,1892.05,1914.63,1884.22,1890.01,172683.0119
6/5/2023,1890,1890.63,1778,1810.5,555361.2683
6/6/2023,1810.49,1898.29,1797.18,1884.64,491407.2174
6/7/2023,1884.65,1897.8,1821.18,1832.13,429196.7064
6/8/2023,1832.12,1861.28,1828.31,1845.64,189270.4853
6/9/2023,1845.65,1855,1827,1840.37,198324.3252
6/10/2023,1840.37,1844.99,1715.03,1751.53,652324.6695
6/11/2023,1751.52,1778.25,1738.72,1752.76,219956.2434
6/12/2023,1752.77,1759.33,1720,1742.57,302132.4819
6/13/2023,1742.57,1770.13,1724.22,1740.12,284268.0018
6/14/2023,1740.12,1750.03,1630.43,1650.95,415847.327
6/15/2023,1650.95,1680.91,1626.01,1666.96,370774.7696
6/16/2023,1666.96,1729.5,1649.86,1717.92,311734.5904
6/17/2023,1717.91,1770,1714.26,1727.76,210914.9216
6/18/2023,1727.75,1747.84,1712,1720.95,156535.0128
6/19/2023,1720.95,1752.19,1698,1737.11,245162.7589
6/20/2023,1737.1,1796.99,1714.72,1791.99,328855.6846
6/21/2023,1791.99,1901,1787.38,1889.11,613755.8869
6/22/2023,1889.1,1933.17,1865.98,1872.01,416714.5719
6/23/2023,1872,1936.42,1861.01,1892.63,401147.9324
6/24/2023,1892.63,1906,1864.77,1874.96,226910.2941
6/25/2023,1874.95,1930,1868.83,1898.8,338757.6158
6/26/2023,1898.8,1909.1,1837.18,1858.97,458743.861
6/27/2023,1858.97,1912.53,1855.19,1889.58,366634.5707
6/28/2023,1889.58,1890.19,1816.56,1828.02,337836.5792
6/29/2023,1828.03,1880,1827.84,1851.99,241844.8281
6/30/2023,1851.99,1948.6,1825.01,1933.79,716538.1035
7/1/2023,1933.8,1944.56,1909.44,1924.5,178373.3688
7/2/2023,1924.5,1959.2,1885.75,1937.48,255852.7832
7/3/2023,1937.49,1976.16,1933.55,1955.54,322102.4295
7/4/2023,1955.55,1967.08,1931.58,1936.2,205525.0984
7/5/2023,1936.19,1942.5,1894.51,1910.36,267633.4783
7/6/2023,1910.35,1958,1846,1846.17,456362.741
7/7/2023,1846.17,1878,1826,1870.91,232944.3466
7/8/2023,1870.92,1876,1842.8,1865.24,125819.8273
7/9/2023,1865.24,1879.36,1856.15,1862.8,135046.3743
7/10/2023,1862.81,1905.5,1846.63,1880.4,247868.1494
7/11/2023,1880.41,1891.99,1862.38,1878.3,177771.6117
7/12/2023,1878.31,1902,1864.37,1871.82,264406.8673
7/13/2023,1871.82,2012.63,1862.59,2004.49,548861.4207
7/14/2023,2004.49,2029.11,1898.39,1937.83,498724.0359
7/15/2023,1937.82,1946.37,1926.23,1931.41,135181.7663
7/16/2023,1931.41,1943.55,1914,1922.11,148667.1051
7/17/2023,1922.12,1936.18,1873.26,1911.2,277159.0349
7/18/2023,1911.21,1917.19,1875.73,1897.21,215780.5006
7/19/2023,1897.21,1922.04,1882.17,1888.63,218045.0005
7/20/2023,1888.64,1929.05,1878,1891.59,292907.5164
7/21/2023,1891.59,1905.74,1884.64,1891.73,165554.0428
7/22/2023,1891.73,1897.35,1851.18,1866.52,131901.6487
7/23/2023,1866.52,1905.25,1857.82,1888.73,153501.0178
7/24/2023,1888.74,1890.86,1833.19,1850,276504.5547
7/25/2023,1850,1868.71,1845.45,1857.66,152251.21
7/26/2023,1857.66,1888,1848.35,1872,272090.5333
7/27/2023,1871.99,1886.11,1854.84,1861.28,163766.4259
7/28/2023,1861.29,1883.39,1856.52,1874.19,138695.7147
7/29/2023,1874.2,1886.58,1869.54,1880.46,72867.0269
7/30/2023,1880.45,1885.3,1848.17,1861.79,158657.5902
7/31/2023,1861.79,1877.4,1851.02,1856.14,168204.4534
8/1/2023,1856.13,1875.62,1813.8,1873.47,358476.0966
8/2/2023,1873.48,1879.74,1821.21,1839.9,254213.0553
8/3/2023,1839.9,1859.12,1826,1835.81,171148.052
8/4/2023,1835.81,1851.31,1815.74,1830.23,187699.4552
8/5/2023,1830.24,1839,1827.5,1836.48,93657.3255
8/6/2023,1836.48,1838.58,1825.86,1830.28,90403.9915
8/7/2023,1830.28,1847,1802,1829.1,224092.9059
8/8/2023,1829.1,1876.51,1826.33,1856.3,236336.03
8/9/2023,1856.3,1871.99,1846.28,1855.35,191926.8343
8/10/2023,1855.36,1865.95,1845.38,1852.47,127321.4553
8/11/2023,1852.47,1857.26,1838.05,1848.84,113209.3103
8/12/2023,1848.84,1854.01,1846.08,1849.93,63292.6476
8/13/2023,1849.94,1862,1834.51,1840.73,120674.1364
8/14/2023,1840.73,1856.5,1835,1845.5,150196.1203
8/15/2023,1845.5,1847.36,1814,1828.98,186081.6989
8/16/2023,1828.98,1831.52,1798.17,1807.81,205430.7368
8/17/2023,1807.81,1809.99,1550,1681.49,812138.2159
8/18/2023,1681.49,1699.4,1641.02,1661.59,538083.1018
8/19/2023,1661.6,1696.72,1654.31,1669.67,231919.0485
8/20/2023,1669.68,1694.75,1662.03,1685.24,195623.5263
8/21/2023,1685.23,1688.59,1649.4,1667.55,250835.1518
8/22/2023,1667.56,1669.38,1580,1634.99,402012.045
8/23/2023,1635,1702.11,1629.05,1679.61,374761.1088
8/24/2023,1679.61,1683.37,1635.28,1661.16,231539.7805
8/25/2023,1661.16,1677.22,1635.51,1653.8,236261.6898
8/26/2023,1653.79,1655.59,1644,1647.04,79175.425
8/27/2023,1647.03,1660.24,1646.32,1658.33,87789.9196
8/28/2023,1658.33,1664.34,1621.75,1653.08,214351.0143
8/29/2023,1653.08,1745.84,1640,1729.42,494371.0823
8/30/2023,1729.41,1730.93,1694.34,1705.23,202841.4402
8/31/2023,1705.23,1729,1630,1645.76,330518.2668
9/1/2023,1645.77,1654.53,1602.33,1629.12,302406.1686
9/2/2023,1629.13,1645,1628.03,1637.03,102145.9476
9/3/2023,1637.02,1647.5,1625.14,1635.84,116767.2862
9/4/2023,1635.84,1644.82,1616.32,1630.51,168010.9056
9/5/2023,1630.52,1648.02,1609.69,1634.45,204365.4907
9/6/2023,1634.46,1670,1609.2,1633.15,219541.0193
9/7/2023,1633.15,1660,1623.4,1648.11,228558.2782
9/8/2023,1648.11,1658.93,1616.21,1636.44,221570.0458
9/9/2023,1636.43,1637.52,1629.74,1635.54,58519.6229
9/10/2023,1635.53,1635.7,1600,1617.42,207957.8428
9/11/2023,1617.42,1619,1531.01,1551.85,417424.8189
9/12/2023,1551.84,1626,1549.67,1592.97,329739.9685
9/13/2023,1592.97,1619.3,1581.88,1607.62,223409.2889
9/14/2023,1607.61,1644.29,1607.05,1626.47,275301.1505
9/15/2023,1626.48,1654.08,1611.42,1641.29,181340.024
9/16/2023,1641.3,1653.17,1631.31,1634.4,99555.4671
9/17/2023,1634.4,1635,1612,1622.48,120227.4117
9/18/2023,1622.48,1669.5,1603.88,1636.66,279041.6978
9/19/2023,1636.66,1661.04,1626.32,1643.12,184282.4258
9/20/2023,1643.13,1649.34,1604.51,1622.26,232844.2347
9/21/2023,1622.27,1625.3,1567.77,1583.94,240627.544
9/22/2023,1583.94,1602.68,1576.58,1593.08,124886.091
9/23/2023,1593.07,1598.24,1587.45,1593.86,64537.1341
9/24/2023,1593.85,1601.12,1570.01,1580.71,137517.8533
9/25/2023,1580.71,1597.5,1563.01,1588.33,176706.9277
9/26/2023,1588.34,1599.78,1580.05,1594.01,125583.0161
9/27/2023,1594.02,1634.1,1583.5,1598.64,274404.4328
9/28/2023,1598.63,1668.21,1598.14,1652.99,331409.7015
9/29/2023,1653,1688,1648.37,1667.45,251975.6728
9/30/2023,1667.45,1694.32,1666.19,1670.89,136924.9141
10/1/2023,1670.89,1751,1668,1733.79,225611.5868
10/2/2023,1733.8,1744,1636.79,1662.4,378575.6898
10/3/2023,1662.41,1670.65,1643,1656.88,198287.1164
10/4/2023,1656.88,1657.66,1625,1646.58,222861.7167
10/5/2023,1646.58,1655.47,1606.73,1611.79,237378.7449
10/6/2023,1611.79,1662,1611.68,1645.03,220507.9286
10/7/2023,1645.03,1647.71,1630.03,1633.57,101241.5732
10/8/2023,1633.56,1641.4,1616.17,1632.84,149424.6635
10/9/2023,1632.85,1636,1546,1580.13,340141.0988
10/10/2023,1580.13,1594.9,1550.55,1567.63,240659.3287
10/11/2023,1567.62,1578.43,1544.26,1566.87,260253.9671
10/12/2023,1566.86,1568.56,1521,1539.61,237221.4977
10/13/2023,1539.61,1575.36,1537.76,1552.16,192205.8736
10/14/2023,1552.16,1561.72,1544.55,1554.94,100314.6754
10/15/2023,1554.94,1567.62,1547.44,1557.77,120311.2738
10/16/2023,1557.78,1639.43,1555.06,1599.42,418510.8644
10/17/2023,1599.41,1600.53,1551.08,1565.01,234817.0699
10/18/2023,1565.01,1585.42,1555.88,1563.44,177750.2253
10/19/2023,1563.45,1574.45,1541.61,1566.57,216217.6675
10/20/2023,1566.57,1630.4,1561.19,1603.89,315995.792
10/21/2023,1603.88,1644.53,1592.36,1628.94,176419.4092
10/22/2023,1628.94,1667.8,1621.1,1663.7,228650.9225
10/23/2023,1663.69,1800,1657.07,1765.46,610931.9663
10/24/2023,1765.47,1854.38,1756.21,1784.98,674055.1375
10/25/2023,1784.98,1817.69,1760,1787.15,354410.8294
10/26/2023,1787.15,1865.54,1762.21,1803.38,431169.0453
10/27/2023,1803.39,1803.91,1744.66,1779.4,274532.6921
10/28/2023,1779.41,1803.23,1770,1776.2,122919.7382
10/29/2023,1776.21,1811.3,1762.66,1795.14,144110.6508
10/30/2023,1795.14,1829.84,1777.77,1809.04,277686.192
10/31/2023,1809.03,1819.41,1780.99,1814.67,258074.5796
11/1/2023,1814.67,1857.66,1783.19,1846.99,471921.6184
11/2/2023,1846.99,1875,1785.01,1800.8,368738.2193
11/3/2023,1800.79,1834.58,1777.11,1832.71,315000.2678
11/4/2023,1832.7,1869.9,1824.03,1855.54,171538.0364
11/5/2023,1855.54,1912.67,1846.11,1891.71,383106.7628
11/6/2023,1891.71,1914.23,1868.48,1900.95,328746.2394
11/7/2023,1900.95,1906.99,1850.32,1885.27,332419.4406
11/8/2023,1885.26,1904.69,1872.51,1888.12,247881.0997
11/9/2023,1888.11,2132,1882.07,2121.32,1100330.324
11/10/2023,2121.33,2136.99,2064.61,2077.72,555573.6495
11/11/2023,2077.72,2089.6,2030.3,2053.17,370966.0372
11/12/2023,2053.16,2066.5,2012.1,2044.68,281907.559
11/13/2023,2044.69,2118,2028.49,2053.65,529143.5815
11/14/2023,2053.65,2064.96,1936.6,1979.39,481909.733
11/15/2023,1979.4,2062.4,1967.01,2058.48,421870.8032
11/16/2023,2058.49,2090.4,1939.1,1961.77,545286.1297
11/17/2023,1961.77,1991.5,1904,1960.82,401100.5069
11/18/2023,1960.82,1971.22,1916,1962.6,279368.2208
11/19/2023,1962.59,2015.75,1942.89,2011.47,251132.6192
11/20/2023,2011.47,2066.4,1990,2021.4,421717.679
11/21/2023,2021.41,2034.6,1931.43,1933.01,490163.9863
11/22/2023,1933.01,2092.46,1928.41,2063.21,466120.5109
11/23/2023,2063.22,2088.94,2040.35,2062.2,250960.6958
11/24/2023,2062.21,2133.02,2059.37,2080.84,426932.5402
11/25/2023,2080.84,2090.54,2065.3,2083.09,138847.393
11/26/2023,2083.1,2094.99,2036.42,2062.33,241262.9136
11/27/2023,2062.34,2071.24,1985.78,2027.5,326073.2298
11/28/2023,2027.5,2075,1995.15,2048.14,283775.9279
11/29/2023,2048.14,2075.7,2019.31,2028.81,254843.7319
11/30/2023,2028.8,2054.75,2020.85,2051.96,243680.0921
12/1/2023,2051.95,2110.87,2045.04,2087.24,372645.586
12/2/2023,2087.24,2186.6,2086.25,2164.74,320979.9768
12/3/2023,2164.75,2217.27,2149,2192.95,257879.1136
12/4/2023,2192.96,2274.28,2191,2243.37,565307.7134
12/5/2023,2243.36,2309.72,2188.33,2293.33,529829.7214
12/6/2023,2293.33,2312.23,2220,2232.7,408338.9056
12/7/2023,2232.7,2382.8,2222,2355.73,485190.0609
12/8/2023,2355.74,2392,2336.34,2358.72,378569.8126
12/9/2023,2358.71,2403,2328.01,2340.49,287771.0664
12/10/2023,2340.48,2377.47,2320,2352.39,200037.2102
12/11/2023,2352.39,2355,2156.62,2225.12,640414.9166
12/12/2023,2225.11,2244.12,2166,2203.46,361588.9087
12/13/2023,2203.47,2284.02,2144.32,2260.16,418916.6154
12/14/2023,2260.16,2332.11,2228.2,2315.32,409508.0931
12/15/2023,2315.32,2317.81,2200,2220.5,333552.6328
12/16/2023,2220.51,2263.4,2210,2228.96,199285.923
12/17/2023,2228.96,2248.68,2191.5,2196.52,225925.7675
12/18/2023,2196.53,2224,2116.6,2219.43,364103.1181
12/19/2023,2219.44,2255,2135.55,2177.91,383551.4049
12/20/2023,2177.9,2266,2156,2202.17,416841.6272
12/21/2023,2202.17,2279.31,2182.98,2239.61,453069.7252
12/22/2023,2239.6,2343.15,2230.59,2324.54,591357.488
12/23/2023,2324.54,2330.65,2265,2308.2,255626.9352
12/24/2023,2308.2,2326.19,2245,2264.05,307951.076
12/25/2023,2264.04,2304.8,2253.1,2271.35,286277.1616
12/26/2023,2271.36,2274.99,2178.45,2230.88,410413.1591
12/27/2023,2230.88,2392.44,2211.88,2378.35,541537.3574
12/28/2023,2378.35,2445.8,2335,2344.15,580459.982
12/29/2023,2344.15,2385.41,2255.34,2299.2,450201.2069
12/30/2023,2299.2,2322.84,2268,2291.68,210539.1327
12/31/2023,2291.68,2321.34,2258.88,2281.87,222175.8779
