Open time,Open,High,Low,Close
11/12/2020,15684.25,16340.7,15440.64,16291.86
11/13/2020,16291.85,16480,15952.35,16320.7
11/14/2020,16320.04,16326.99,15670,16070.45
11/15/2020,16069.56,16180,15774.72,15957
11/16/2020,15957,16880,15864,16713.57
11/17/2020,16713.08,17858.82,16538,17659.38
11/18/2020,17659.38,18476.93,17214.45,17776.12
11/19/2020,17777.75,18179.8,17335.65,17802.82
11/20/2020,17802.81,18815.22,17740.04,18655.67
11/21/2020,18655.66,18965.9,18308.58,18703.8
11/22/2020,18703.8,18750,17610.86,18414.43
11/23/2020,18413.88,18766,18000,18368
11/24/2020,18368.01,19418.97,18018,19160.01
11/25/2020,19160,19484.21,18500.27,18719.11
11/26/2020,18718.83,18915.03,16188,17149.47
11/27/2020,17149.47,17457.62,16438.08,17139.52
11/28/2020,17139.53,17880.49,16865.56,17719.85
11/29/2020,17719.84,18360.05,17517,18184.99
11/30/2020,18185,19863.16,18184.99,19695.87
12/1/2020,19695.87,19888,18001.12,18764.96
12/2/2020,18764.96,19342,18330,19204.09
12/3/2020,19204.08,19598,18867.2,19421.9
12/4/2020,19422.34,19527,18565.31,18650.52
12/5/2020,18650.51,19177,18500,19147.66
12/6/2020,19147.66,19420,18857,19359.4
12/7/2020,19358.67,19420.91,18902.88,19166.9
12/8/2020,19166.9,19294.84,18200,18324.11
12/9/2020,18324.11,18639.57,17650,18541.28
12/10/2020,18541.29,18557.32,17911.12,18254.63
12/11/2020,18254.81,18292.73,17572.33,18036.53
12/12/2020,18036.53,18948.66,18020.7,18808.69
12/13/2020,18808.69,19411,18711.12,19174.99
12/14/2020,19174.99,19349,19000,19273.14
12/15/2020,19273.69,19570,19050,19426.43
12/16/2020,19426.43,21560,19278.6,21335.52
12/17/2020,21335.52,23800,21230,22797.16
12/18/2020,22797.15,23285.18,22350,23107.39
12/19/2020,23107.39,24171.47,22750,23821.61
12/20/2020,23821.6,24295,23060,23455.52
12/21/2020,23455.54,24102.77,21815,22719.71
12/22/2020,22719.88,23837.1,22353.4,23810.79
12/23/2020,23810.79,24100,22600,23232.76
12/24/2020,23232.39,23794.43,22703.42,23729.2
12/25/2020,23728.99,24789.86,23433.6,24712.47
12/26/2020,24712.47,26867.03,24500,26493.39
12/27/2020,26493.4,28422,25700,26281.66
12/28/2020,26281.54,27500,26101,27079.41
12/29/2020,27079.42,27410,25880,27385
12/30/2020,27385,28996,27320,28875.54
12/31/2020,28875.55,29300,27850,28923.63
1/1/2021,28923.63,29600,28624.57,29331.69
1/2/2021,29331.7,33300,28946.53,32178.33
1/3/2021,32176.45,34778.11,31962.99,33000.05
1/4/2021,33000.05,33600,28130,31988.71
1/5/2021,31989.75,34360,29900,33949.53
1/6/2021,33949.53,36939.21,33288,36769.36
1/7/2021,36769.36,40365,36300,39432.28
1/8/2021,39432.48,41950,36500,40582.81
1/9/2021,40586.96,41380,38720,40088.22
1/10/2021,40088.22,41350,35111.11,38150.02
1/11/2021,38150.02,38264.74,30420,35404.47
1/12/2021,35410.37,36628,32531,34051.24
1/13/2021,34049.15,37850,32380,37371.38
1/14/2021,37371.38,40100,36701.23,39144.5
1/15/2021,39145.21,39747.76,34408,36742.22
1/16/2021,36737.43,37950,35357.8,35994.98
1/17/2021,35994.98,36852.5,33850,35828.61
1/18/2021,35824.99,37469.83,34800,36631.27
1/19/2021,36622.46,37850,35844.06,35891.49
1/20/2021,35901.94,36415.31,33400,35468.23
1/21/2021,35468.23,35600,30071,30850.13
1/22/2021,30851.99,33826.53,28850,32945.17
1/23/2021,32950,33456,31390.16,32078
1/24/2021,32078,33071,30900,32259.9
1/25/2021,32259.45,34875,31910,32254.2
1/26/2021,32254.19,32921.88,30837.37,32467.77
1/27/2021,32464.01,32557.29,29241.72,30366.15
1/28/2021,30362.19,33783.98,29842.1,33364.86
1/29/2021,33368.18,38531.9,31915.4,34252.2
1/30/2021,34246.28,34933,32825,34262.88
1/31/2021,34262.89,34342.69,32171.67,33092.98
2/1/2021,33092.97,34717.27,32296.16,33526.37
2/2/2021,33517.09,35984.33,33418,35466.24
2/3/2021,35472.71,37662.63,35362.38,37618.87
2/4/2021,37620.26,38708.27,36161.95,36936.66
2/5/2021,36936.65,38310.12,36570,38290.24
2/6/2021,38289.32,40955.51,38215.94,39186.94
2/7/2021,39181.01,39700,37351,38795.69
2/8/2021,38795.69,46794.45,37988.89,46374.87
2/9/2021,46374.86,48142.19,44961.09,46420.42
2/10/2021,46420.42,47310,43727,44807.58
2/11/2021,44807.58,48678.9,43994.02,47969.51
2/12/2021,47968.66,48985.8,46125,47287.6
2/13/2021,47298.15,48150,46202.53,47153.69
2/14/2021,47156.78,49707.43,47014.17,48577.79
2/15/2021,48580.47,49010.92,45570.79,47911.1
2/16/2021,47911.1,50689.18,47003.62,49133.45
2/17/2021,49133.45,52618.74,48947,52119.71
2/18/2021,52117.67,52530,50901.9,51552.6
2/19/2021,51552.61,56368,50710.2,55906
2/20/2021,55906,57700.46,53863.93,55841.19
2/21/2021,55841.19,58352.8,55477.59,57408.57
2/22/2021,57412.35,57508.47,47622,54087.67
2/23/2021,54087.67,54183.59,44892.56,48891
2/24/2021,48891,51374.99,46988.69,49676.2
2/25/2021,49676.21,52041.73,46674.34,47073.73
2/26/2021,47073.73,48424.11,44106.78,46276.87
2/27/2021,46276.88,48394,45000,46106.43
2/28/2021,46103.67,46638.46,43000,45135.66
3/1/2021,45134.11,49790,44950.53,49587.03
3/2/2021,49595.76,50200,47047.6,48440.65
3/3/2021,48436.61,52640,48100.71,50349.37
3/4/2021,50349.37,51773.88,47500,48374.09
3/5/2021,48374.09,49448.93,46300,48751.71
3/6/2021,48746.81,49200,47070,48882.2
3/7/2021,48882.2,51450.03,48882.2,50971.75
3/8/2021,50959.11,52402.78,49274.67,52375.17
3/9/2021,52375.18,54895,51789.41,54884.5
3/10/2021,54874.67,57387.69,53005,55851.59
3/11/2021,55851.59,58150,54272.82,57773.16
3/12/2021,57773.15,58081.51,54962.84,57221.72
3/13/2021,57221.72,61844,56078.23,61188.39
3/14/2021,61188.38,61724.79,58966.78,58968.31
3/15/2021,58976.08,60633.43,54600,55605.2
3/16/2021,55605.2,56938.29,53271.34,56900.75
3/17/2021,56900.74,58974.73,54123.69,58912.97
3/18/2021,58912.97,60129.97,57023,57648.16
3/19/2021,57641,59468,56270.74,58030.01
3/20/2021,58030.01,59880,57820.17,58102.28
3/21/2021,58100.02,58589.1,55450.11,57351.56
3/22/2021,57351.56,58430.73,53650,54083.25
3/23/2021,54083.25,55830.9,53000,54340.89
3/24/2021,54342.8,57200,51700,52303.65
3/25/2021,52303.66,53287,50427.56,51293.78
3/26/2021,51293.78,55073.46,51214.6,55025.59
3/27/2021,55025.59,56700.36,53950,55817.14
3/28/2021,55817.14,56559.75,54691.84,55777.63
3/29/2021,55777.65,58405.82,54800.01,57635.47
3/30/2021,57635.46,59368,57071.35,58746.57
3/31/2021,58746.57,59800,56769,58740.55
4/1/2021,58739.46,59490,57935.45,58720.44
4/2/2021,58720.45,60200,58428.57,58950.01
4/3/2021,58950.01,59791.72,56880,57051.94
4/4/2021,57051.95,58492.85,56388,58202.01
4/5/2021,58202.01,59272,56777.77,59129.99
4/6/2021,59129.99,59495.24,57413.02,57991.15
4/7/2021,57990.03,58655,55473,55953.45
4/8/2021,55953.44,58153.31,55700,58077.52
4/9/2021,58077.52,58894.9,57654,58142.54
4/10/2021,58142.55,61500,57900.01,59769.13
4/11/2021,59769.13,60699,59232.52,60002.43
4/12/2021,59998.8,61300,59350.59,59860
4/13/2021,59860.01,63777.77,59805.15,63575
4/14/2021,63575.01,64854,61301,62959.53
4/15/2021,62959.53,63800,62020,63159.98
4/16/2021,63158.74,63520.61,60000,61334.8
4/17/2021,61334.81,62506.05,59580.91,60006.66
4/18/2021,60006.67,60499,50931.3,56150.01
4/19/2021,56150.01,57526.81,54221.58,55633.14
4/20/2021,55633.14,57076.24,53329.96,56425
4/21/2021,56425,56757.91,53536.02,53787.63
4/22/2021,53787.62,55521.48,50500,51690.96
4/23/2021,51690.95,52131.85,47500,51125.14
4/24/2021,51110.56,51166.22,48657.14,50047.84
4/25/2021,50047.84,50567.91,46930,49066.77
4/26/2021,49066.76,54356.62,48753.44,54001.39
4/27/2021,54001.38,55460,53222,55011.97
4/28/2021,55011.97,56428,53813.16,54846.22
4/29/2021,54846.23,55195.84,52330.94,53555
4/30/2021,53555,57963,53013.01,57694.27
5/1/2021,57697.25,58458.07,56956.14,57800.37
5/2/2021,57797.35,57911.02,56035.25,56578.21
5/3/2021,56578.21,58981.44,56435,57169.39
5/4/2021,57169.39,57200,53046.69,53200.01
5/5/2021,53205.05,58069.82,52900,57436.11
5/6/2021,57436.11,58360,55200,56393.68
5/7/2021,56393.68,58650,55241.63,57314.75
5/8/2021,57315.49,59500,56900,58862.05
5/9/2021,58866.53,59300,56235.66,58240.84
5/10/2021,58240.83,59500,53400,55816.14
5/11/2021,55816.14,56862.43,54370,56670.02
5/12/2021,56670.02,58000.01,48600,49631.32
5/13/2021,49537.15,51367.19,46000,49670.97
5/14/2021,49671.92,51483,48799.75,49841.45
5/15/2021,49844.16,50700,46555,46762.99
5/16/2021,46762.99,49795.89,43825.39,46431.5
5/17/2021,46426.83,46686,42001,43538.04
5/18/2021,43538.02,45799.29,42250.02,42849.78
5/19/2021,42849.78,43584.9,30000,36690.09
5/20/2021,36671.23,42451.67,34850,40526.64
5/21/2021,40525.39,42200,33488,37252.01
5/22/2021,37263.35,38829,35200.62,37449.73
5/23/2021,37458.51,38270.64,31111.01,34655.25
5/24/2021,34681.44,39920,34031,38796.29
5/25/2021,38810.99,39791.77,36419.62,38324.72
5/26/2021,38324.72,40841,37800.44,39241.91
5/27/2021,39241.92,40411.14,37134.27,38529.98
5/28/2021,38529.99,38877.83,34684,35663.49
5/29/2021,35661.79,37338.58,33632.76,34605.15
5/30/2021,34605.15,36488,33379,35641.27
5/31/2021,35641.26,37499,34153.84,37253.81
6/1/2021,37253.82,37894.81,35666,36693.09
6/2/2021,36694.85,38225,35920,37568.68
6/3/2021,37568.68,39476,37170,39246.79
6/4/2021,39246.78,39289.07,35555.15,36829
6/5/2021,36829.15,37925,34800,35513.2
6/6/2021,35516.07,36480,35222,35796.31
6/7/2021,35796.31,36900,33300,33552.79
6/8/2021,33556.96,34068.01,31000,33380.81
6/9/2021,33380.8,37534.79,32396.82,37388.05
6/10/2021,37388.05,38491,35782,36675.72
6/11/2021,36677.83,37680.4,35936.77,37331.98
6/12/2021,37331.98,37463.63,34600.36,35546.11
6/13/2021,35546.12,39380,34757,39020.57
6/14/2021,39020.56,41064.05,38730,40516.29
6/15/2021,40516.28,41330,39506.4,40144.04
6/16/2021,40143.8,40527.14,38116.01,38349.01
6/17/2021,38349,39559.88,37365,38092.97
6/18/2021,38092.97,38202.84,35129.29,35819.84
6/19/2021,35820.48,36457,34803.52,35483.72
6/20/2021,35483.72,36137.72,33336,35600.16
6/21/2021,35600.17,35750,31251.23,31608.93
6/22/2021,31614.12,33298.78,28805,32509.56
6/23/2021,32509.56,34881,31683,33678.07
6/24/2021,33675.07,35298,32286.57,34663.09
6/25/2021,34663.08,35500,31275,31584.45
6/26/2021,31576.09,32730,30151,32283.65
6/27/2021,32283.65,34749,31973.45,34700.34
6/28/2021,34702.49,35297.71,33862.72,34494.89
6/29/2021,34494.89,36600,34225.43,35911.73
6/30/2021,35911.72,36100,34017.55,35045
7/1/2021,35045,35057.57,32711,33504.69
7/2/2021,33502.33,33977.04,32699,33786.55
7/3/2021,33786.54,34945.61,33316.73,34669.13
7/4/2021,34669.12,35967.85,34357.15,35286.51
7/5/2021,35288.13,35293.78,33125.55,33690.14
7/6/2021,33690.15,35118.88,33532,34220.01
7/7/2021,34220.02,35059.09,33777.77,33862.12
7/8/2021,33862.11,33929.64,32077,32875.71
7/9/2021,32875.71,34100,32261.07,33815.81
7/10/2021,33815.81,34262,33004.78,33502.87
7/11/2021,33502.87,34666,33306.47,34258.99
7/12/2021,34259,34678.43,32658.34,33086.63
7/13/2021,33086.94,33340,32202.25,32729.77
7/14/2021,32729.12,33114.03,31550,32820.02
7/15/2021,32820.03,33185.25,31133,31880
7/16/2021,31874.49,32249.18,31020,31383.87
7/17/2021,31383.86,31955.92,31164.31,31520.07
7/18/2021,31520.07,32435,31108.97,31778.56
7/19/2021,31778.57,31899,30407.44,30839.65
7/20/2021,30839.65,31063.07,29278,29790.35
7/21/2021,29790.34,32858,29482.61,32144.51
7/22/2021,32144.51,32591.35,31708,32287.83
7/23/2021,32287.58,33650,31924.32,33634.09
7/24/2021,33634.1,34500,33401.14,34258.14
7/25/2021,34261.51,35398,33851.12,35381.02
7/26/2021,35381.02,40550,35205.78,37237.6
7/27/2021,37241.33,39542.61,36383,39457.87
7/28/2021,39456.61,40900,38772,40019.56
7/29/2021,40019.57,40640,39200,40016.48
7/30/2021,40018.49,42316.71,38313.23,42206.37
7/31/2021,42206.36,42448,41000.15,41461.83
8/1/2021,41461.84,42599,39422.01,39845.44
8/2/2021,39850.27,40480.01,38690,39147.82
8/3/2021,39146.86,39780,37642.03,38207.05
8/4/2021,38207.04,39969.66,37508.56,39723.18
8/5/2021,39723.17,41350,37332.7,40862.46
8/6/2021,40862.46,43392.43,39853.86,42836.87
8/7/2021,42836.87,44700,42446.41,44572.54
8/8/2021,44572.54,45310,43261,43794.37
8/9/2021,43794.36,46454.15,42779,46253.4
8/10/2021,46248.87,46700,44589.46,45584.99
8/11/2021,45585,46743.47,45341.14,45511
8/12/2021,45510.67,46218.12,43770,44399
8/13/2021,44400.06,47886,44217.39,47800
8/14/2021,47799.99,48144,45971.03,47068.51
8/15/2021,47068.5,47372.27,45500,46973.82
8/16/2021,46973.82,48053.83,45660,45901.29
8/17/2021,45901.3,47160,44376,44695.95
8/18/2021,44695.95,46000,44203.28,44705.29
8/19/2021,44699.37,47033,43927.7,46760.62
8/20/2021,46760.62,49382.99,46622.99,49322.47
8/21/2021,49322.47,49757.04,48222,48821.87
8/22/2021,48821.88,49500,48050,49239.22
8/23/2021,49239.22,50500,49029,49488.85
8/24/2021,49488.85,49860,47600,47674.01
8/25/2021,47674.01,49264.3,47126.28,48973.32
8/26/2021,48973.32,49352.84,46250,46843.87
8/27/2021,46843.86,49149.93,46348,49069.9
8/28/2021,49069.9,49299,48346.88,48895.35
8/29/2021,48895.35,49632.27,47762.54,48767.83
8/30/2021,48767.84,48888.61,46853,46982.91
8/31/2021,46982.91,48246.11,46700,47100.89
9/1/2021,47100.89,49156,46512,48810.52
9/2/2021,48810.51,50450.13,48584.06,49246.64
9/3/2021,49246.63,51000,48316.84,49999.14
9/4/2021,49998,50535.69,49370,49915.64
9/5/2021,49917.54,51900,49450,51756.88
9/6/2021,51756.88,52780,50969.33,52663.9
9/7/2021,52666.2,52920,42843.05,46863.73
9/8/2021,46868.57,47340.99,44412.02,46048.31
9/9/2021,46048.31,47399.97,45513.08,46395.14
9/10/2021,46395.14,47033,44132.29,44850.91
9/11/2021,44842.2,45987.93,44722.22,45173.69
9/12/2021,45173.68,46460,44742.06,46025.24
9/13/2021,46025.23,46880,43370,44940.73
9/14/2021,44940.72,47250,44594.44,47111.52
9/15/2021,47103.28,48500,46682.32,48121.41
9/16/2021,48121.4,48557,47021.1,47737.82
9/17/2021,47737.81,48150,46699.56,47299.98
9/18/2021,47299.98,48843.2,47035.56,48292.74
9/19/2021,48292.75,48372.83,46829.18,47241.75
9/20/2021,47241.75,47347.25,42500,43015.62
9/21/2021,43016.64,43639,39600,40734.38
9/22/2021,40734.09,44000.55,40565.39,43543.61
9/23/2021,43546.37,44978,43069.09,44865.26
9/24/2021,44865.26,45200,40675,42810.57
9/25/2021,42810.58,42966.84,41646.28,42670.64
9/26/2021,42670.63,43950,40750,43160.9
9/27/2021,43160.9,44350,42098,42147.35
9/28/2021,42147.35,42787.38,40888,41026.54
9/29/2021,41025.01,42590,40753.88,41524.28
9/30/2021,41524.29,44141.37,41410.17,43824.1
10/1/2021,43820.01,48495,43283.03,48141.61
10/2/2021,48141.6,48336.59,47430.18,47634.9
10/3/2021,47634.89,49228.08,47088,48200.01
10/4/2021,48200.01,49536.12,46891,49224.94
10/5/2021,49224.93,51886.3,49022.4,51471.99
10/6/2021,51471.99,55750,50382.41,55315
10/7/2021,55315,55332.31,53357,53785.22
10/8/2021,53785.22,56100,53617.61,53951.43
10/9/2021,53955.67,55489,53661.67,54949.72
10/10/2021,54949.72,56561.31,54080,54659
10/11/2021,54659.01,57839.04,54415.06,57471.35
10/12/2021,57471.35,57680,53879,55996.93
10/13/2021,55996.91,57777,54167.19,57367
10/14/2021,57370.83,58532.54,56818.05,57347.94
10/15/2021,57347.94,62933,56850,61672.42
10/16/2021,61672.42,62378.42,60150,60875.57
10/17/2021,60875.57,61718.39,58963,61528.33
10/18/2021,61528.32,62695.78,59844.45,62009.84
10/19/2021,62005.6,64486,61322.22,64280.59
10/20/2021,64280.59,67000,63481.4,66001.41
10/21/2021,66001.4,66639.74,62000,62193.15
10/22/2021,62193.15,63732.39,60000,60688.22
10/23/2021,60688.23,61747.64,59562.15,61286.75
10/24/2021,61286.75,61500,59510.63,60852.22
10/25/2021,60852.22,63710.63,60650,63078.78
10/26/2021,63078.78,63293.48,59817.55,60328.81
10/27/2021,60328.81,61496,58000,58413.44
10/28/2021,58413.44,62499,57820,60575.89
10/29/2021,60575.9,62980,60174.81,62253.71
10/30/2021,62253.7,62359.25,60673,61859.19
10/31/2021,61859.19,62405.3,59945.36,61299.8
11/1/2021,61299.81,62437.74,59405,60911.11
11/2/2021,60911.12,64270,60624.68,63219.99
11/3/2021,63220.57,63500,60382.76,62896.48
11/4/2021,62896.49,63086.31,60677.01,61395.01
11/5/2021,61395.01,62595.72,60721,60937.12
11/6/2021,60940.18,61560.49,60050,61470.61
11/7/2021,61470.62,63286.35,61322.78,63273.59
11/8/2021,63273.58,67789,63273.58,67525.83
11/9/2021,67525.82,68524.25,66222.4,66947.66
11/10/2021,66947.67,69000,62822.9,64882.43
11/11/2021,64882.42,65600.07,64100,64774.26
11/12/2021,64774.25,65450.7,62278,64122.23
11/13/2021,64122.22,65000,63360.22,64380
11/14/2021,64380.01,65550.51,63576.27,65519.1
11/15/2021,65519.11,66401.82,63400,63606.74
11/16/2021,63606.73,63617.31,58574.07,60058.87
11/17/2021,60058.87,60840.23,58373,60344.87
11/18/2021,60344.86,60976,56474.26,56891.62
11/19/2021,56891.62,58320,55600,58052.24
11/20/2021,58057.1,59845,57353,59707.51
11/21/2021,59707.52,60029.76,58486.65,58622.02
11/22/2021,58617.7,59444,55610,56247.18
11/23/2021,56243.83,58009.99,55317,57541.27
11/24/2021,57541.26,57735,55837,57138.29
11/25/2021,57138.29,59398.9,57000,58960.36
11/26/2021,58960.37,59150,53500,53726.53
11/27/2021,53723.72,55280,53610,54721.03
11/28/2021,54716.47,57445.05,53256.64,57274.88
11/29/2021,57274.89,58865.97,56666.67,57776.25
11/30/2021,57776.25,59176.99,55875.55,56950.56
12/1/2021,56950.56,59053.55,56458.01,57184.07
12/2/2021,57184.07,57375.47,55777.77,56480.34
12/3/2021,56484.26,57600,51680,53601.05
12/4/2021,53601.05,53859.1,42000.3,49152.47
12/5/2021,49152.46,49699.05,47727.21,49396.33
12/6/2021,49396.32,50891.11,47100,50441.92
12/7/2021,50441.91,51936.33,50039.74,50588.95
12/8/2021,50588.95,51200,48600,50471.19
12/9/2021,50471.19,50797.76,47320,47545.59
12/10/2021,47535.9,50125,46852,47140.54
12/11/2021,47140.54,49485.71,46751,49389.99
12/12/2021,49389.99,50777,48638,50053.9
12/13/2021,50053.9,50189.97,45672.75,46702.75
12/14/2021,46702.76,48700.41,46290,48343.28
12/15/2021,48336.95,49500,46547,48864.98
12/16/2021,48864.98,49436.43,47511,47632.38
12/17/2021,47632.38,47995.96,45456,46131.2
12/18/2021,46133.83,47392.37,45500,46834.48
12/19/2021,46834.47,48300.01,46406.91,46681.23
12/20/2021,46681.24,47537.57,45558.85,46914.16
12/21/2021,46914.17,49328.96,46630,48889.88
12/22/2021,48887.59,49576.13,48421.87,48588.16
12/23/2021,48588.17,51375,47920.42,50838.81
12/24/2021,50838.82,51810,50384.43,50820
12/25/2021,50819.99,51156.23,50142.32,50399.66
12/26/2021,50399.67,51280,49412,50775.49
12/27/2021,50775.48,52088,50449,50701.44
12/28/2021,50701.44,50704.05,47313.01,47543.74
12/29/2021,47543.74,48139.08,46096.99,46464.66
12/30/2021,46464.66,47900,45900,47120.87
12/31/2021,47120.88,48548.26,45678,46216.93
1/1/2022,46216.93,47954.63,46208.37,47722.65
1/2/2022,47722.66,47990,46654,47286.18
1/3/2022,47286.18,47570,45696,46446.1
1/4/2022,46446.1,47557.54,45500,45832.01
1/5/2022,45832.01,47070,42500,43451.13
1/6/2022,43451.14,43816,42430.58,43082.31
1/7/2022,43082.3,43145.83,40610,41566.48
1/8/2022,41566.48,42300,40501,41679.74
1/9/2022,41679.74,42786.7,41200.02,41864.62
1/10/2022,41864.62,42248.5,39650,41822.49
1/11/2022,41822.49,43100,41268.93,42729.29
1/12/2022,42729.29,44322,42450,43902.66
1/13/2022,43902.65,44500,42311.22,42560.11
1/14/2022,42558.35,43448.78,41725.95,43059.96
1/15/2022,43059.96,43800,42555,43084.29
1/16/2022,43084.29,43475,42581.79,43071.66
1/17/2022,43071.66,43176.18,41540.42,42201.62
1/18/2022,42201.63,42691,41250,42352.12
1/19/2022,42352.12,42559.13,41138.56,41660.01
1/20/2022,41660,43505,40553.31,40680.91
1/21/2022,40680.92,41100,35440.45,36445.31
1/22/2022,36445.31,36835.22,34008,35071.42
1/23/2022,35071.42,36499,34601.01,36244.55
1/24/2022,36244.55,37550,32917.17,36660.35
1/25/2022,36660.35,37545.14,35701,36958.32
1/26/2022,36958.32,38919.98,36234.63,36809.34
1/27/2022,36807.24,37234.47,35507.01,37160.1
1/28/2022,37160.11,38000,36155.01,37716.56
1/29/2022,37716.57,38720.74,37268.44,38166.84
1/30/2022,38166.83,38359.26,37351.63,37881.76
1/31/2022,37881.75,38744,36632.61,38466.9
2/1/2022,38466.9,39265.2,38000,38694.59
2/2/2022,38694.59,38855.92,36586.95,36896.36
2/3/2022,36896.37,37387,36250,37311.61
2/4/2022,37311.98,41772.33,37026.73,41574.25
2/5/2022,41571.7,41913.69,40843.01,41382.59
2/6/2022,41382.6,42656,41116.56,42380.87
2/7/2022,42380.87,44500.5,41645.85,43839.99
2/8/2022,43839.99,45492,42666,44042.99
2/9/2022,44043,44799,43117.92,44372.72
2/10/2022,44372.71,45821,43174.01,43495.44
2/11/2022,43495.44,43920,41938.51,42373.73
2/12/2022,42373.73,43079.49,41688.88,42217.87
2/13/2022,42217.87,42760,41870,42053.66
2/14/2022,42053.65,42842.4,41550.56,42535.94
2/15/2022,42535.94,44751.4,42427.03,44544.86
2/16/2022,44544.85,44549.97,43307,43873.56
2/17/2022,43873.56,44164.71,40073.21,40515.7
2/18/2022,40515.71,40959.88,39450,39974.44
2/19/2022,39974.45,40444.32,39639.03,40079.17
2/20/2022,40079.17,40125.44,38000,38386.89
2/21/2022,38386.89,39494.35,36800,37008.16
2/22/2022,37008.16,38429,36350,38230.33
2/23/2022,38230.33,39249.93,37036.79,37250.01
2/24/2022,37250.02,39843,34322.28,38327.21
2/25/2022,38328.68,39683.53,38014.37,39219.17
2/26/2022,39219.16,40348.45,38573.18,39116.72
2/27/2022,39116.73,39855.7,37000,37699.07
2/28/2022,37699.08,44225.84,37450.17,43160
3/1/2022,43160,44949,42809.98,44421.2
3/2/2022,44421.2,45400,43334.09,43892.98
3/3/2022,43892.99,44101.12,41832.28,42454
3/4/2022,42454,42527.3,38550,39148.66
3/5/2022,39148.65,39613.24,38407.59,39397.96
3/6/2022,39397.97,39693.87,38088.57,38420.81
3/7/2022,38420.8,39547.57,37155,37988
3/8/2022,37988.01,39362.08,37867.65,38730.63
3/9/2022,38730.63,42594.06,38656.45,41941.71
3/10/2022,41941.7,42039.63,38539.73,39422
3/11/2022,39422.01,40236.26,38223.6,38729.57
3/12/2022,38729.57,39486.71,38660.52,38807.36
3/13/2022,38807.35,39310,37578.51,37777.34
3/14/2022,37777.35,39947.12,37555,39671.37
3/15/2022,39671.37,39887.61,38098.33,39280.33
3/16/2022,39280.33,41718,38828.48,41114
3/17/2022,41114.01,41478.82,40500,40917.9
3/18/2022,40917.89,42325.02,40135.04,41757.51
3/19/2022,41757.51,42400,41499.29,42201.13
3/20/2022,42201.13,42296.26,40911,41262.11
3/21/2022,41262.11,41544.22,40467.94,41002.25
3/22/2022,41002.26,43361,40875.51,42364.13
3/23/2022,42364.13,43025.96,41751.47,42882.76
3/24/2022,42882.76,44220.89,42560.46,43991.46
3/25/2022,43991.46,45094.14,43579,44313.16
3/26/2022,44313.16,44792.99,44071.97,44511.27
3/27/2022,44511.27,46999,44421.46,46827.76
3/28/2022,46827.76,48189.84,46663.56,47122.21
3/29/2022,47122.21,48096.47,46950.85,47434.8
3/30/2022,47434.79,47700.22,46445.42,47067.99
3/31/2022,47067.99,47600,45200,45510.34
4/1/2022,45510.35,46720.09,44200,46283.49
4/2/2022,46283.49,47213,45620,45811
4/3/2022,45810.99,47444.11,45530.92,46407.35
4/4/2022,46407.36,46890.71,45118,46580.51
4/5/2022,46580.5,47200,45353.81,45497.55
4/6/2022,45497.54,45507.14,43121,43170.47
4/7/2022,43170.47,43900.99,42727.35,43444.19
4/8/2022,43444.2,43970.62,42107.14,42252.01
4/9/2022,42252.02,42800,42125.48,42753.97
4/10/2022,42753.96,43410.3,41868,42158.85
4/11/2022,42158.85,42414.71,39200,39530.45
4/12/2022,39530.45,40699,39254.63,40074.94
4/13/2022,40074.95,41561.31,39588.54,41147.79
4/14/2022,41147.78,41500,39551.94,39942.38
4/15/2022,39942.37,40870.36,39766.4,40551.9
4/16/2022,40551.9,40709.35,39991.55,40378.71
4/17/2022,40378.7,40595.67,39546.17,39678.12
4/18/2022,39678.11,41116.73,38536.51,40801.13
4/19/2022,40801.13,41760,40571,41493.18
4/20/2022,41493.19,42199,40820,41358.19
4/21/2022,41358.19,42976,39751,40480.01
4/22/2022,40480.01,40795.06,39177,39709.18
4/23/2022,39709.19,39980,39285,39441.6
4/24/2022,39441.61,39940,38929.62,39450.13
4/25/2022,39450.12,40616,38200,40426.08
4/26/2022,40426.08,40797.31,37702.26,38112.65
4/27/2022,38112.64,39474.72,37881.31,39235.72
4/28/2022,39235.72,40372.63,38881.43,39742.07
4/29/2022,39742.06,39925.25,38175,38596.11
4/30/2022,38596.11,38795.38,37578.2,37630.8
5/1/2022,37630.8,38675,37386.38,38468.35
5/2/2022,38468.35,39167.34,38052,38525.16
5/3/2022,38525.16,38651.51,37517.8,37728.95
5/4/2022,37728.95,40023.77,37670,39690
5/5/2022,39690,39845.51,35571.9,36552.97
5/6/2022,36552.97,36675.63,35258,36013.77
5/7/2022,36013.77,36146.3,34785,35472.39
5/8/2022,35472.4,35514.22,33713.95,34038.4
5/9/2022,34038.39,34243.15,30033.33,30076.31
5/10/2022,30074.23,32658.99,29730.4,31017.1
5/11/2022,31017.11,32162.59,27785,29103.94
5/12/2022,29103.94,30243,26700,29029.75
5/13/2022,29029.74,31083.37,28751.67,29287.05
5/14/2022,29287.05,30343.27,28630,30086.74
5/15/2022,30086.74,31460,29480,31328.89
5/16/2022,31328.89,31328.9,29087.04,29874.01
5/17/2022,29874.01,30788.37,29450.38,30444.93
5/18/2022,30444.93,30709.99,28654.47,28715.32
5/19/2022,28715.33,30545.18,28691.38,30319.23
5/20/2022,30319.22,30777.33,28730,29201.01
5/21/2022,29201.01,29656.18,28947.28,29445.06
5/22/2022,29445.07,30487.99,29255.11,30293.94
